-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,10,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,0,3,3,3,0,0,0,0,0,0,-1,-1,-1,5,-1
0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,10,0,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,0,0
-1,-1,-1,-1,-1,2,-1,-1,0,-1,-1,-1,-1,-1,0,-1,-1,-1,8,8,8,-1,-1,10,10,-1,-1,-1,-1,0,0,-1,-1,-1,-1,10,10,-1,-1,-1
-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,2,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,-1,-1,-1,-1,-1,-1,-1,5,-1
0,0,-1,-1,-1,0,-1,-1,-1,-1,10,0,12,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,16,16,16,0,0,0,-1,-1,-1,0,0,0,0
-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,10,10,0,-1,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1
-1,-1,-1,-1,-1,0,-1,-1,15,-1,-1,2,-1,-1,7,7,7,-1,-1,-1,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,7,7,7,-1,0,12,12,0,0,0
0,0,0,0,0,0,0,0,0,0,3,3,0,16,16,0,0,3,3,3,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,12,12,0,0,0
